,Year,Month,Day,Date,Maximum temperature (Degree C),Minimum temperature (Degree C),Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres),EToi
1806,2014,12,12,12/12/2014,29.6,14.3,33.3,0.0,4.858644024416572
1807,2014,12,13,12/13/2014,30.4,15.4,33.2,0.0,4.910956887698784
1808,2014,12,14,12/14/2014,32.9,18.0,22.0,0.0,3.446592399295719
1809,2014,12,15,12/15/2014,38.4,21.3,24.1,0.0,4.456213621755039
1810,2014,12,16,12/16/2014,38.0,24.4,33.2,0.4,5.629782503943851
1811,2014,12,17,12/17/2014,28.0,12.8,31.6,0.0,4.416316994204895
1812,2014,12,18,12/18/2014,32.2,14.4,32.0,0.0,5.207026650250073
1813,2014,12,19,12/19/2014,26.4,11.5,33.7,0.0,4.486094084832123
1814,2014,12,20,12/20/2014,31.3,12.2,32.9,0.0,5.336383940468606
1815,2014,12,21,12/21/2014,35.7,17.8,32.7,0.0,5.783756167674564
1816,2014,12,22,12/22/2014,38.2,22.8,13.0,0.0,2.312271586694747
1817,2014,12,23,12/23/2014,34.2,22.9,20.2,1.2,2.953441199023076
1818,2014,12,24,12/24/2014,34.1,16.6,32.4,0.0,5.48823670113871
1819,2014,12,25,12/25/2014,30.6,19.1,25.3,0.0,3.433811699216147
1820,2014,12,26,12/26/2014,25.4,14.3,34.7,0.0,4.084547433300523
1821,2014,12,27,12/27/2014,29.5,12.8,30.7,0.0,4.5855567458191215
1822,2014,12,28,12/28/2014,33.2,17.6,33.6,0.0,5.379889090012913
1823,2014,12,29,12/29/2014,35.4,20.9,31.0,0.0,5.090016729903969
1824,2014,12,30,12/30/2014,28.5,13.3,32.7,0.0,4.6298669502587595
1825,2014,12,31,12/31/2014,31.5,13.6,33.5,0.0,5.366644910367626
1826,2015,1,1,1/1/2015,36.2,16.6,32.0,0.0,5.876087882494983
1827,2015,1,2,1/2/2015,40.8,19.5,32.9,0.0,6.832227361451059
1828,2015,1,3,1/3/2015,39.1,22.7,32.4,0.0,5.9963074793851385
1829,2015,1,4,1/4/2015,36.6,25.6,14.5,0.0,2.2067909946532445
1830,2015,1,5,1/5/2015,35.2,21.8,27.1,0.0,4.310133085008957
1831,2015,1,6,1/6/2015,36.5,21.5,31.1,9.2,5.289807533012512
1832,2015,1,7,1/7/2015,37.5,23.2,30.3,0.0,5.177199943989089
1833,2015,1,8,1/8/2015,38.8,23.6,17.3,0.0,3.1013585360092533
1834,2015,1,9,1/9/2015,34.9,21.0,13.8,2.8,2.2088467424447136
1835,2015,1,10,1/10/2015,24.5,20.2,3.9,0.0,0.30469995040812753
1836,2015,1,11,1/11/2015,24.7,19.9,10.1,0.0,0.832672773013732
1837,2015,1,12,1/12/2015,31.7,19.7,26.9,23.2,3.8038217650483106
1838,2015,1,13,1/13/2015,26.5,19.6,5.2,1.1,0.5236100202376571
1839,2015,1,14,1/14/2015,25.9,18.4,11.1,9.2,1.1396156200744254
1840,2015,1,15,1/15/2015,24.6,13.7,22.6,0.0,2.5871650156635266
1841,2015,1,16,1/16/2015,30.4,12.5,32.5,0.0,5.064511208853651
1842,2015,1,17,1/17/2015,29.2,16.0,32.4,0.0,4.462737477500983
1843,2015,1,18,1/18/2015,28.7,13.9,32.1,0.0,4.531068695928446
1844,2015,1,19,1/19/2015,31.2,11.3,30.1,0.0,4.920418821885882
1845,2015,1,20,1/20/2015,33.2,17.4,22.0,0.0,3.5368487951950334
1846,2015,1,21,1/21/2015,32.3,19.1,24.6,0.0,3.6483738041451246
1847,2015,1,22,1/22/2015,34.1,20.9,28.6,0.0,4.417120019787254
1848,2015,1,23,1/23/2015,38.1,24.3,26.3,0.0,4.49240985024548
1849,2015,1,24,1/24/2015,29.2,24.1,9.7,0.0,0.9137272704111109
1850,2015,1,25,1/25/2015,28.2,17.3,31.9,0.0,4.007585436174782
1851,2015,1,26,1/26/2015,27.1,12.3,31.7,0.0,4.2915026669255605
1852,2015,1,27,1/27/2015,30.8,14.6,28.6,0.0,4.3748842067574945
1853,2015,1,28,1/28/2015,28.9,18.4,27.9,0.0,3.5165061946698115
1854,2015,1,29,1/29/2015,27.7,15.3,29.7,0.0,3.856984036443326
1855,2015,1,30,1/30/2015,27.0,12.2,31.1,0.0,4.1990480858109756
1856,2015,1,31,1/31/2015,28.8,11.8,30.9,0.0,4.555079015029237
1857,2015,2,1,2/1/2015,29.6,13.1,27.9,0.0,4.163570673508616
1858,2015,2,2,2/2/2015,31.2,15.0,28.4,0.0,4.387197184840917
1859,2015,2,3,2/3/2015,31.3,16.6,29.8,0.0,4.47630232205084
1860,2015,2,4,2/4/2015,31.5,13.6,27.3,0.0,4.373415106060781
1861,2015,2,5,2/5/2015,33.7,16.8,29.0,0.0,4.816177729057812
1862,2015,2,6,2/6/2015,34.1,20.7,28.6,0.0,4.44063283866073
1863,2015,2,7,2/7/2015,35.5,20.8,27.7,0.0,4.579435550408825
1864,2015,2,8,2/8/2015,41.0,22.7,26.9,0.0,5.361484771858214
1865,2015,2,9,2/9/2015,37.4,15.6,29.1,0.0,5.6482376463509825
1866,2015,2,10,2/10/2015,37.1,20.4,27.8,0.0,4.962616508425206
1867,2015,2,11,2/11/2015,36.4,24.8,20.3,0.0,3.1402078380814813
1868,2015,2,12,2/12/2015,31.9,19.1,23.3,13.8,3.387168495865064
1869,2015,2,13,2/13/2015,33.4,19.6,26.3,10.4,4.061505231956627
1870,2015,2,14,2/14/2015,29.7,18.9,15.4,0.9,1.9994138378893966
1871,2015,2,15,2/15/2015,34.2,17.4,27.3,18.8,4.578168535740671
1872,2015,2,16,2/16/2015,36.7,21.7,23.3,0.0,3.980039732185948
1873,2015,2,17,2/17/2015,33.3,19.5,19.6,0.0,3.019992629366543
1874,2015,2,18,2/18/2015,32.1,20.6,21.0,0.0,2.9504409148165753
1875,2015,2,19,2/19/2015,33.2,18.9,16.8,0.0,2.614176445813846
1876,2015,2,20,2/20/2015,34.3,20.1,23.4,0.7,3.723578744085099
1877,2015,2,21,2/21/2015,34.9,23.0,24.4,0.0,3.692605577632496
1878,2015,2,22,2/22/2015,35.8,20.9,25.9,0.0,4.32964813031233
1879,2015,2,23,2/23/2015,36.9,22.5,18.4,0.0,3.1122944464895443
1880,2015,2,24,2/24/2015,33.5,19.0,25.3,7.6,3.98234089992097
1881,2015,2,25,2/25/2015,33.3,19.2,24.7,0.0,3.8338968263768014
1882,2015,2,26,2/26/2015,32.5,18.7,18.0,0.0,2.7232642003660814
1883,2015,2,27,2/27/2015,34.0,17.1,25.6,0.0,4.28114974296063
1884,2015,2,28,2/28/2015,36.7,21.8,24.3,0.0,4.141398622176338
1885,2015,3,1,3/1/2015,29.6,22.4,24.1,0.0,2.657941391676926
1886,2015,3,2,3/2/2015,32.6,16.0,25.2,0.0,4.056249678711308
1887,2015,3,3,3/3/2015,34.0,18.8,20.4,0.0,3.2988474280391924
1888,2015,3,4,3/4/2015,31.9,16.2,23.7,0.0,3.6879212064795817
1889,2015,3,5,3/5/2015,24.1,15.7,24.9,0.0,2.553103020644933
1890,2015,3,6,3/6/2015,25.6,10.2,21.8,0.0,2.8659794315353624
1891,2015,3,7,3/7/2015,26.3,14.1,14.1,0.0,1.756186456960227
1892,2015,3,8,3/8/2015,31.1,13.3,23.2,0.0,3.674057733753093
1893,2015,3,9,3/9/2015,30.9,15.3,23.2,0.0,3.5169127257850064
1894,2015,3,10,3/10/2015,31.6,14.7,23.1,0.0,3.649196397063233
1895,2015,3,11,3/11/2015,33.7,17.0,22.9,0.0,3.7893307757209627
1896,2015,3,12,3/12/2015,30.0,14.6,23.0,0.0,3.3964135760607825
1897,2015,3,13,3/13/2015,30.0,9.6,22.6,0.0,3.6016322535667125
1898,2015,3,14,3/14/2015,30.4,14.3,21.8,0.0,3.295664396978489
1899,2015,3,15,3/15/2015,30.4,15.1,22.5,0.0,3.3489378750653067
1900,2015,3,16,3/16/2015,30.0,16.3,21.1,0.0,3.001128866051558
1901,2015,3,17,3/17/2015,31.0,18.5,6.8,0.0,0.9599563433134753
1902,2015,3,18,3/18/2015,29.7,19.7,20.8,0.0,2.6232535189709747
1903,2015,3,19,3/19/2015,35.4,16.0,20.7,0.0,3.7217608786932517
1904,2015,3,20,3/20/2015,25.4,17.8,21.3,0.0,2.171053974215088
1905,2015,3,21,3/21/2015,29.4,10.8,21.0,0.0,3.221090863106121
1906,2015,3,22,3/22/2015,32.0,13.7,19.9,0.0,3.2473355749900787
1907,2015,3,23,3/23/2015,34.8,18.2,12.5,0.0,2.1171702480737347
1908,2015,3,24,3/24/2015,23.6,15.4,18.4,0.0,1.8442575927791038
1909,2015,3,25,3/25/2015,22.5,7.0,18.6,0.0,2.2367517474968657
1910,2015,3,26,3/26/2015,20.7,9.3,17.0,0.0,1.7667015491934666
1911,2015,3,27,3/27/2015,22.4,7.7,19.3,0.0,2.2810738686587975
1912,2015,3,28,3/28/2015,23.8,7.8,19.4,0.0,2.4467466239999993
1913,2015,3,29,3/29/2015,24.0,11.4,10.4,0.0,1.22980134594941
1914,2015,3,30,3/30/2015,28.2,14.9,18.5,0.0,2.4913244182159784
1915,2015,3,31,3/31/2015,29.9,13.8,18.7,0.0,2.7918092079720376
1916,2015,4,1,4/1/2015,30.0,16.4,15.6,0.0,2.213430593510257
1917,2015,4,2,4/2/2015,23.9,19.9,10.3,0.0,0.7674422880000001
1918,2015,4,3,4/3/2015,26.4,7.4,18.1,0.0,2.5690517300462643
1919,2015,4,4,4/4/2015,22.1,10.0,9.8,0.0,1.0828428493586715
1920,2015,4,5,4/5/2015,26.5,15.2,13.8,0.0,1.6825028382015208
1921,2015,4,6,4/6/2015,22.1,13.0,13.9,0.0,1.3909544672982184
1922,2015,4,7,4/7/2015,14.9,10.8,8.9,2.4,0.518322919285394
1923,2015,4,8,4/8/2015,20.5,8.5,16.6,0.4,1.74296727255788
1924,2015,4,9,4/9/2015,21.7,7.2,17.6,0.0,2.028216852745616
1925,2015,4,10,4/10/2015,24.1,11.0,17.0,0.0,2.0410892080378003
1926,2015,4,11,4/11/2015,25.4,12.6,16.1,0.0,1.989146081763258
1927,2015,4,12,4/12/2015,25.6,13.9,13.2,0.0,1.5909803015112987
1928,2015,4,13,4/13/2015,26.4,11.0,16.0,0.0,2.1506077506445807
1929,2015,4,14,4/14/2015,28.1,16.8,13.3,0.0,1.6886698386865195
1930,2015,4,15,4/15/2015,31.9,17.5,13.2,0.0,1.9977084490625108
1931,2015,4,16,4/16/2015,28.3,14.2,14.1,0.0,1.9401607136601295
1932,2015,4,17,4/17/2015,19.9,14.6,3.4,6.4,0.25744998641867123
1933,2015,4,18,4/18/2015,20.5,15.3,3.2,25.1,0.2444600326092493
1934,2015,4,19,4/19/2015,15.9,10.9,15.7,7.8,1.0278441009516297
1935,2015,4,20,4/20/2015,17.9,5.6,15.9,0.0,1.5463050148804973
1936,2015,4,21,4/21/2015,19.6,6.2,15.3,0.0,1.6135045877276841
1937,2015,4,22,4/22/2015,22.9,7.7,14.8,0.0,1.7922537685740392
1938,2015,4,23,4/23/2015,24.2,10.7,14.1,0.0,1.7136933732290245
1939,2015,4,24,4/24/2015,21.1,13.6,11.2,0.0,1.01172383793007
1940,2015,4,25,4/25/2015,16.5,11.6,8.3,0.0,0.549127973761652
1941,2015,4,26,4/26/2015,18.7,9.0,14.0,0.0,1.2950174375301653
1942,2015,4,27,4/27/2015,17.7,5.7,12.3,2.6,1.1795211959558858
1943,2015,4,28,4/28/2015,18.4,6.0,11.6,0.0,1.1499476912314646
1944,2015,4,29,4/29/2015,21.5,8.9,13.2,0.0,1.450979052804883
1945,2015,4,30,4/30/2015,22.9,11.0,13.2,0.0,1.4848761098097885
1946,2015,5,1,5/1/2015,24.3,11.7,13.5,0.0,1.6098672548682278
1947,2015,5,2,5/2/2015,24.1,12.7,10.9,0.0,1.250188481493469
1948,2015,5,3,5/3/2015,23.6,10.1,13.8,0.0,1.648683185507616
1949,2015,5,4,5/4/2015,23.2,7.0,13.6,0.0,1.6899751268855845
1950,2015,5,5,5/5/2015,22.3,12.1,11.2,0.0,1.174827630408805
1951,2015,5,6,5/6/2015,17.4,4.5,12.3,0.0,1.1918615644359376
1952,2015,5,7,5/7/2015,17.1,8.2,8.9,0.0,0.7586829182713085
1953,2015,5,8,5/8/2015,16.8,6.0,9.6,0.0,0.864478031645673
1954,2015,5,9,5/9/2015,16.7,9.0,5.7,0.0,0.45492383985646
1955,2015,5,10,5/10/2015,17.0,10.1,5.2,0.0,0.40184024808936486
1956,2015,5,11,5/11/2015,17.9,8.2,9.4,5.2,0.847533529021378
1957,2015,5,12,5/12/2015,16.6,12.0,7.5,0.0,0.48454398948638716
1958,2015,5,13,5/13/2015,13.5,5.0,12.3,0.0,0.9102691889281687
1959,2015,5,14,5/14/2015,15.7,5.0,10.4,0.0,0.8986521681090076
1960,2015,5,15,5/15/2015,17.9,6.3,12.1,0.0,1.156308058603895
1961,2015,5,16,5/16/2015,20.7,7.2,12.1,0.0,1.3245976593939146
1962,2015,5,17,5/17/2015,21.1,7.7,11.5,0.0,1.272020499532821
1963,2015,5,18,5/18/2015,22.1,7.9,11.7,0.0,1.357037586733236
1964,2015,5,19,5/19/2015,22.8,12.5,6.7,0.6,0.715315529500129
1965,2015,5,20,5/20/2015,18.6,10.9,10.1,0.4,0.856063003188292
1966,2015,5,21,5/21/2015,15.2,7.3,5.4,0.0,0.41375327205985457
1967,2015,5,22,5/22/2015,18.6,7.1,11.4,0.0,1.111916690984263
1968,2015,5,23,5/23/2015,18.2,3.9,11.6,0.0,1.187571658462374
1969,2015,5,24,5/24/2015,17.0,3.6,10.6,0.0,1.0231812746174616
1970,2015,5,25,5/25/2015,18.9,7.7,10.0,0.0,0.9766914805110732
1971,2015,5,26,5/26/2015,15.9,6.7,6.8,0.0,0.5632274521072781
1972,2015,5,27,5/27/2015,16.8,9.1,7.8,0.0,0.6245584441748774
1973,2015,5,28,5/28/2015,21.0,10.1,10.0,0.0,1.033230187557673
1974,2015,5,29,5/29/2015,18.2,10.8,10.2,0.0,0.8410204441242813
1975,2015,5,30,5/30/2015,15.4,5.1,9.6,0.0,0.810981057128159
1976,2015,5,31,5/31/2015,17.1,7.5,8.5,0.0,0.7438905418535473
1977,2015,6,1,6/1/2015,12.0,3.7,11.0,0.6,0.7627937042159738
1978,2015,6,2,6/2/2015,11.2,0.1,10.2,0.0,0.747812133269919
1979,2015,6,3,6/3/2015,12.6,-0.5,10.2,0.0,0.794089108502348
1980,2015,6,4,6/4/2015,13.5,0.6,10.0,0.0,0.8375471156234161
1981,2015,6,5,6/5/2015,13.5,3.9,6.9,6.2,0.5316411396440146
1982,2015,6,6,6/6/2015,13.5,3.9,10.4,0.0,0.8013141814924277
1983,2015,6,7,6/7/2015,13.5,3.9,10.3,0.0,0.793609237439616
1984,2015,6,8,6/8/2015,13.5,3.9,10.1,0.0,0.7781993493339923
1985,2015,6,9,6/9/2015,13.5,3.9,7.5,0.0,0.5778708039608853
1986,2015,6,10,6/10/2015,13.5,3.9,10.4,0.0,0.8013141814924277
1987,2015,6,11,6/11/2015,18.3,5.3,10.2,0.0,1.0215310177570613
1988,2015,6,12,6/12/2015,18.9,5.4,10.0,0.0,1.0326465777015095
1989,2015,6,13,6/13/2015,18.4,6.4,9.0,0.0,0.8835437813443839
1990,2015,6,14,6/14/2015,20.8,8.8,9.2,0.0,0.9749538296571288
1991,2015,6,15,6/15/2015,17.1,8.0,3.7,0.0,0.31788432612264494
1992,2015,6,16,6/16/2015,15.9,9.7,6.4,25.3,0.45759918713885495
1993,2015,6,17,6/17/2015,12.1,11.7,2.5,37.0,0.04406709814108482
1994,2015,6,18,6/18/2015,12.0,9.8,4.1,9.8,0.16378159377927823
1995,2015,6,19,6/19/2015,14.1,8.5,9.8,3.6,0.6332877353518467
1996,2015,6,20,6/20/2015,13.0,1.2,10.3,0.0,0.8267335734155938
1997,2015,6,21,6/21/2015,13.9,2.3,10.3,0.0,0.8526169899493108
1998,2015,6,22,6/22/2015,14.2,4.0,7.9,0.2,0.6368944381075897
1999,2015,6,23,6/23/2015,18.1,6.9,8.5,0.0,0.8088324463203438
2000,2015,6,24,6/24/2015,14.9,10.5,4.3,14.8,0.25815624312512886
2001,2015,6,25,6/25/2015,13.2,7.6,10.0,3.2,0.6262260374823646
2002,2015,6,26,6/26/2015,13.9,2.0,10.1,0.0,0.8418991808562912
2003,2015,6,27,6/27/2015,11.3,2.2,8.7,0.0,0.604615733513559
2004,2015,6,28,6/28/2015,11.3,4.4,8.9,0.0,0.5627168509083589
2005,2015,6,29,6/29/2015,12.7,0.7,10.1,0.0,0.8043889208744217
2006,2015,6,30,6/30/2015,11.7,2.7,8.5,0.0,0.5982299999999999
2007,2015,7,1,7/1/2015,11.7,1.5,9.6,0.0,0.7020194493544858
2008,2015,7,2,7/2/2015,12.9,2.3,7.4,0.0,0.5742570929395077
2009,2015,7,3,7/3/2015,12.0,-0.1,10.1,0.0,0.7765089532169677
2010,2015,7,4,7/4/2015,11.8,2.0,9.8,0.0,0.7110891726010371
2011,2015,7,5,7/5/2015,13.0,1.6,10.0,0.0,0.7952691693822816
2012,2015,7,6,7/6/2015,13.4,1.8,7.8,0.0,0.6332064251930781
2013,2015,7,7,7/7/2015,14.6,4.7,10.2,2.4,0.8267003413565172
2014,2015,7,8,7/8/2015,15.2,4.4,10.0,0.0,0.8511555962264761
2015,2015,7,9,7/9/2015,15.5,4.0,9.6,0.0,0.8416465654432267
2016,2015,7,10,7/10/2015,16.2,7.0,10.3,3.0,0.8619190269209922
2017,2015,7,11,7/11/2015,15.3,10.0,8.2,0.5,0.5394200479053288
2018,2015,7,12,7/12/2015,9.7,5.3,8.5,3.0,0.4233053761651464
2019,2015,7,13,7/13/2015,10.3,6.2,7.4,3.0,0.3662852031843591
2020,2015,7,14,7/14/2015,8.3,4.4,6.7,0.5,0.29985565276728515
2021,2015,7,15,7/15/2015,8.1,6.0,9.4,4.4,0.31765221873832195
2022,2015,7,16,7/16/2015,11.8,5.2,7.2,5.2,0.45650780988890266
2023,2015,7,17,7/17/2015,11.9,2.5,8.7,0.4,0.6257648825218622
2024,2015,7,18,7/18/2015,12.7,0.8,11.2,0.0,0.8900840094905156
2025,2015,7,19,7/19/2015,14.9,2.5,11.3,0.0,0.989516770515121
2026,2015,7,20,7/20/2015,15.5,3.8,10.9,0.2,0.9603947486456206
2027,2015,7,21,7/21/2015,17.1,4.6,9.6,0.0,0.9125125895656953
2028,2015,7,22,7/22/2015,11.9,9.8,4.3,3.0,0.16752928244988044
2029,2015,7,23,7/23/2015,17.0,7.4,11.3,0.0,0.9856513335483781
2030,2015,7,24,7/24/2015,14.6,7.6,5.3,2.0,0.38028634505151226
2031,2015,7,25,7/25/2015,13.9,6.3,11.2,0.0,0.8083827195046955
2032,2015,7,26,7/26/2015,12.3,7.9,9.4,0.0,0.5162337500724079
2033,2015,7,27,7/27/2015,11.6,1.6,11.5,2.0,0.8326752685783431
2034,2015,7,28,7/28/2015,13.0,2.9,10.6,0.0,0.8140138320173729
2035,2015,7,29,7/29/2015,13.4,1.7,9.3,0.0,0.756731551835525
2036,2015,7,30,7/30/2015,13.4,5.5,8.2,0.0,0.5893616921130521
2037,2015,7,31,7/31/2015,13.6,4.6,10.5,0.0,0.7951532399999999
2038,2015,8,1,8/1/2015,15.9,7.0,3.8,0.0,0.31116623813529615
2039,2015,8,2,8/2/2015,12.5,8.3,10.0,0.0,0.5423276569709938
2040,2015,8,3,8/3/2015,13.0,6.6,9.2,15.8,0.6028022927937645
2041,2015,8,4,8/4/2015,9.0,0.3,8.9,0.0,0.553036731806916
2042,2015,8,5,8/5/2015,11.5,4.0,7.2,0.3,0.4727614235562274
2043,2015,8,6,8/6/2015,12.8,2.0,11.5,1.0,0.8937133760378
2044,2015,8,7,8/7/2015,12.9,5.8,7.2,0.0,0.48878683920068083
2045,2015,8,8,8/8/2015,14.2,4.6,9.5,0.0,0.7513047333005926
2046,2015,8,9,8/9/2015,12.7,3.4,5.9,0.0,0.43645757208975733
2047,2015,8,10,8/10/2015,15.9,5.8,10.9,0.0,0.9313218887398619
2048,2015,8,11,8/11/2015,15.4,6.3,12.2,0.5,0.9894484038438762
2049,2015,8,12,8/12/2015,9.7,6.3,8.3,5.8,0.37053160357589626
2050,2015,8,13,8/13/2015,13.1,4.6,10.9,3.0,0.7947328655029051
2051,2015,8,14,8/14/2015,13.9,6.4,7.8,0.6,0.5602670034219023
2052,2015,8,15,8/15/2015,15.4,9.4,11.6,0.0,0.805245963495588
2053,2015,8,16,8/16/2015,15.9,2.8,11.3,0.0,1.042010089990776
2054,2015,8,17,8/17/2015,15.7,4.9,10.7,0.0,0.9272353373819368
2055,2015,8,18,8/18/2015,12.1,2.2,13.7,0.0,1.0092452486902317
2056,2015,8,19,8/19/2015,13.1,1.4,14.4,0.0,1.1578469401629257
2057,2015,8,20,8/20/2015,17.9,4.3,14.0,0.0,1.4001782647502345
2058,2015,8,21,8/21/2015,19.3,6.3,6.0,0.0,0.6212012945819968
2059,2015,8,22,8/22/2015,21.5,10.1,14.5,0.0,1.543645973398596
2060,2015,8,23,8/23/2015,16.2,12.1,8.0,0.0,0.4856694399228208
2061,2015,8,24,8/24/2015,15.0,11.1,4.0,0.9,0.22868383270902
2062,2015,8,25,8/25/2015,12.6,9.3,6.0,9.2,0.2940587240515064
2063,2015,8,26,8/26/2015,15.8,7.9,11.6,6.0,0.9071607088179154
2064,2015,8,27,8/27/2015,13.0,9.4,8.2,0.8,0.4234002399171703
2065,2015,8,28,8/28/2015,15.1,7.8,15.6,2.8,1.1569108602563078
2066,2015,8,29,8/29/2015,12.9,2.6,16.5,0.0,1.2696425250995382
2067,2015,8,30,8/30/2015,14.0,1.7,13.6,0.0,1.1480659395990436
2068,2015,8,31,8/31/2015,14.9,2.2,16.7,0.0,1.4715904144244776
2069,2015,9,1,9/1/2015,16.2,2.1,17.0,0.0,1.614378058614412
2070,2015,9,2,9/2/2015,19.2,6.6,10.3,0.0,1.0532922091079708
2071,2015,9,3,9/3/2015,15.9,8.6,10.6,15.4,0.8076064350590441
2072,2015,9,4,9/4/2015,15.5,4.3,17.5,0.0,1.522351109896279
2073,2015,9,5,9/5/2015,15.9,3.0,17.4,0.0,1.5980803415406144
2074,2015,9,6,9/6/2015,16.5,5.0,14.5,0.0,1.3173799036954013
2075,2015,9,7,9/7/2015,14.4,7.8,14.0,0.5,0.9754069490972223
2076,2015,9,8,9/8/2015,14.7,2.5,11.9,0.0,1.0297191812590987
2077,2015,9,9,9/9/2015,16.4,2.6,16.2,0.5,1.5417189263362814
2078,2015,9,10,9/10/2015,17.3,3.4,16.9,0.0,1.664410715161061
2079,2015,9,11,9/11/2015,20.6,5.2,18.8,0.0,2.125419125619908
2080,2015,9,12,9/12/2015,22.8,6.5,17.4,0.0,2.1391722232809833
2081,2015,9,13,9/13/2015,25.0,8.8,18.6,0.0,2.4377430412893215
2082,2015,9,14,9/14/2015,25.3,12.1,18.9,0.0,2.3519583859354394
2083,2015,9,15,9/15/2015,18.4,12.5,15.2,0.0,1.1519914147649193
2084,2015,9,16,9/16/2015,17.5,3.4,19.2,0.0,1.9112488464312056
2085,2015,9,17,9/17/2015,17.1,4.4,19.9,0.0,1.8999800838623206
2086,2015,9,18,9/18/2015,19.6,3.7,19.7,0.0,2.1708913418538107
2087,2015,9,19,9/19/2015,21.3,7.6,19.1,0.0,2.1394954582991725
2088,2015,9,20,9/20/2015,22.6,8.5,17.5,0.0,2.0565129203510564
2089,2015,9,21,9/21/2015,22.3,10.0,18.1,0.0,2.022362055824775
2090,2015,9,22,9/22/2015,15.9,5.8,18.6,0.0,1.5892281771157277
2091,2015,9,23,9/23/2015,15.9,1.4,21.6,0.0,2.0415096059031455
2092,2015,9,24,9/24/2015,16.9,1.1,21.3,0.0,2.1292710042703358
2093,2015,9,25,9/25/2015,18.1,1.8,21.6,0.0,2.2709027693084343
2094,2015,9,26,9/26/2015,20.4,5.6,21.3,0.0,2.368367957610805
2095,2015,9,27,9/27/2015,21.8,6.6,19.7,0.0,2.3063541596086274
2096,2015,9,28,9/28/2015,24.1,8.3,21.6,0.0,2.7393606361434633
2097,2015,9,29,9/29/2015,22.6,9.3,21.6,0.0,2.4948322413262116
2098,2015,9,30,9/30/2015,21.0,5.6,22.3,0.0,2.5539571803159866
2099,2015,10,1,10/1/2015,22.1,4.3,22.9,0.0,2.8105749840423706
2100,2015,10,2,10/2/2015,26.1,7.9,22.9,0.0,3.19035065437423
2101,2015,10,3,10/3/2015,30.9,11.7,23.3,0.0,3.7460303518367457
2102,2015,10,4,10/4/2015,33.8,16.2,20.7,0.0,3.4878552063917514
2103,2015,10,5,10/5/2015,35.4,15.9,20.7,0.0,3.727051819246812
2104,2015,10,6,10/6/2015,35.9,19.8,22.9,0.0,3.9362004017450127
2105,2015,10,7,10/7/2015,22.9,11.4,20.9,0.0,2.3245044689989114
2106,2015,10,8,10/8/2015,26.5,12.6,21.4,0.0,2.7964031246830365
2107,2015,10,9,10/9/2015,31.7,14.8,22.0,0.0,3.483912136739245
2108,2015,10,10,10/10/2015,31.5,16.3,23.1,0.0,3.524177936748418
2109,2015,10,11,10/11/2015,29.2,17.1,16.9,0.0,2.259026341039144
2110,2015,10,12,10/12/2015,24.3,13.3,24.3,5.0,2.7680357870738344
2111,2015,10,13,10/13/2015,25.2,6.6,25.0,0.0,3.4096859557317596
2112,2015,10,14,10/14/2015,31.1,11.9,24.5,0.0,3.9591070812882245
2113,2015,10,15,10/15/2015,33.7,18.1,24.9,0.0,4.033026562166385
2114,2015,10,16,10/16/2015,34.0,19.2,16.1,0.0,2.580641654195641
2115,2015,10,17,10/17/2015,28.0,17.8,7.6,0.0,0.9270349046889071
2116,2015,10,18,10/18/2015,30.2,11.4,25.7,0.0,4.036336374956987
2117,2015,10,19,10/19/2015,32.1,13.4,25.2,0.0,4.14667694104598
2118,2015,10,20,10/20/2015,34.1,17.6,13.5,0.0,2.246197749334459
2119,2015,10,21,10/21/2015,23.1,19.3,11.0,0.0,0.784760417569877
2120,2015,10,22,10/22/2015,26.1,10.7,23.5,2.4,3.132743173755728
2121,2015,10,23,10/23/2015,26.4,8.3,26.1,0.0,3.6626306318125197
2122,2015,10,24,10/24/2015,28.7,12.1,26.5,0.0,3.8703592634312263
2123,2015,10,25,10/25/2015,32.0,14.5,25.1,0.0,4.044770700972616
2124,2015,10,26,10/26/2015,27.3,18.1,25.6,0.0,2.951052265740984
2125,2015,10,27,10/27/2015,26.3,9.9,26.1,0.0,3.560777844391893
2126,2015,10,28,10/28/2015,26.7,10.5,26.0,0.0,3.5745406313349664
2127,2015,10,29,10/29/2015,29.7,12.4,26.7,0.0,4.0486789079885375
2128,2015,10,30,10/30/2015,31.5,16.6,21.4,0.0,3.244071137031269
2129,2015,10,31,10/31/2015,24.2,16.8,16.3,0.0,1.5936400566452606
2130,2015,11,1,11/1/2015,24.2,16.9,17.0,13.4,1.652965231961648
2131,2015,11,2,11/2/2015,24.2,16.9,26.6,20.0,2.586404421775284
2132,2015,11,3,11/3/2015,24.2,16.9,23.3,0.0,2.265534700276847
2133,2015,11,4,11/4/2015,24.2,16.9,10.7,0.0,1.040395763646449
2134,2015,11,5,11/5/2015,27.2,16.9,11.2,7.2,1.344166166879976
2135,2015,11,6,11/6/2015,25.0,16.1,18.5,19.8,1.986186835816817
2136,2015,11,7,11/7/2015,22.8,12.3,29.9,0.0,3.213980630503718
2137,2015,11,8,11/8/2015,27.5,9.3,27.8,0.0,4.028812533925678
2138,2015,11,9,11/9/2015,31.1,14.2,29.3,0.0,4.572118708649432
2139,2015,11,10,11/10/2015,34.3,17.7,27.3,0.0,4.571711336219752
